iter	Passed	Remaining
1700	5379	945
1701	5383	942
1702	5386	939
1703	5389	936
1704	5392	933
1705	5396	929
1706	5399	926
1707	5402	923
1708	5405	920
1709	5408	917
1710	5411	914
1711	5415	910
1712	5418	907
1713	5421	904
1714	5424	901
1715	5427	898
1716	5431	895
1717	5434	892
1718	5437	888
1719	5440	885
1720	5443	882
1721	5446	879
1722	5450	876
1723	5453	873
1724	5456	869
1725	5460	866
1726	5463	863
1727	5466	860
1728	5469	857
1729	5472	854
1730	5475	850
1731	5478	847
1732	5481	844
1733	5485	841
1734	5488	838
1735	5491	835
1736	5494	831
1737	5497	828
1738	5500	825
1739	5503	822
1740	5507	819
1741	5510	816
1742	5513	812
1743	5516	809
1744	5519	806
1745	5522	803
1746	5525	800
1747	5529	797
1748	5532	793
1749	5535	790
1750	5538	787
1751	5541	784
1752	5544	781
1753	5547	778
1754	5551	774
1755	5554	771
1756	5557	768
1757	5560	765
1758	5563	762
1759	5566	759
1760	5569	755
1761	5572	752
1762	5575	749
1763	5579	746
1764	5582	743
1765	5585	740
1766	5588	736
1767	5591	733
1768	5594	730
1769	5597	727
1770	5600	724
1771	5604	721
1772	5607	717
1773	5610	714
1774	5613	711
1775	5616	708
1776	5620	705
1777	5623	702
1778	5626	698
1779	5630	695
1780	5633	692
1781	5636	689
1782	5639	686
1783	5642	683
1784	5645	680
1785	5649	676
1786	5652	673
1787	5655	670
1788	5659	667
1789	5662	664
1790	5665	661
1791	5669	658
1792	5672	654
1793	5674	651
1794	5678	648
1795	5681	645
1796	5684	642
1797	5687	639
1798	5691	635
1799	5694	632
1800	5697	629
1801	5700	626
1802	5703	623
1803	5707	620
1804	5710	616
1805	5713	613
1806	5716	610
1807	5720	607
1808	5723	604
1809	5726	601
1810	5729	597
1811	5732	594
1812	5735	591
1813	5738	588
1814	5741	585
1815	5745	582
1816	5748	578
1817	5751	575
1818	5754	572
1819	5757	569
1820	5760	566
1821	5763	563
1822	5767	559
1823	5770	556
1824	5773	553
1825	5776	550
1826	5779	547
1827	5782	544
1828	5785	540
1829	5788	537
1830	5791	534
1831	5794	531
1832	5798	528
1833	5801	525
1834	5804	521
1835	5807	518
1836	5810	515
1837	5813	512
1838	5817	509
1839	5820	506
1840	5823	502
1841	5826	499
1842	5829	496
1843	5832	493
1844	5836	490
1845	5839	487
1846	5842	483
1847	5845	480
1848	5848	477
1849	5852	474
1850	5855	471
1851	5858	468
1852	5861	465
1853	5864	461
1854	5867	458
1855	5871	455
1856	5874	452
1857	5877	449
1858	5880	446
1859	5883	442
1860	5886	439
1861	5889	436
1862	5892	433
1863	5895	430
1864	5898	427
1865	5902	423
1866	5905	420
1867	5908	417
1868	5911	414
1869	5914	411
1870	5917	408
1871	5920	404
1872	5923	401
1873	5926	398
1874	5930	395
1875	5933	392
1876	5936	389
1877	5939	385
1878	5942	382
1879	5945	379
1880	5949	376
1881	5952	373
1882	5955	370
1883	5958	366
1884	5962	363
1885	5965	360
1886	5968	357
1887	5971	354
1888	5974	351
1889	5977	347
1890	5980	344
1891	5984	341
1892	5987	338
1893	5990	335
1894	5993	332
1895	5996	328
1896	5999	325
1897	6002	322
1898	6005	319
1899	6008	316
1900	6012	313
1901	6015	309
1902	6018	306
1903	6021	303
1904	6024	300
1905	6027	297
1906	6031	294
1907	6034	290
1908	6037	287
1909	6040	284
1910	6043	281
1911	6046	278
1912	6050	275
1913	6053	271
1914	6056	268
1915	6059	265
1916	6062	262
1917	6066	259
1918	6069	256
1919	6072	253
1920	6075	249
1921	6078	246
1922	6081	243
1923	6084	240
1924	6087	237
1925	6091	234
1926	6094	230
1927	6097	227
1928	6100	224
1929	6103	221
1930	6106	218
1931	6109	215
1932	6112	211
1933	6115	208
1934	6118	205
1935	6121	202
1936	6125	199
1937	6128	196
1938	6131	192
1939	6134	189
1940	6137	186
1941	6140	183
1942	6143	180
1943	6146	177
1944	6149	173
1945	6152	170
1946	6155	167
1947	6159	164
1948	6162	161
1949	6165	158
1950	6169	154
1951	6172	151
1952	6175	148
1953	6178	145
1954	6181	142
1955	6184	139
1956	6187	135
1957	6190	132
1958	6193	129
1959	6197	126
1960	6200	123
1961	6203	120
1962	6206	116
1963	6209	113
1964	6212	110
1965	6215	107
1966	6218	104
1967	6222	101
1968	6225	98
1969	6228	94
1970	6231	91
1971	6234	88
1972	6237	85
1973	6240	82
1974	6244	79
1975	6247	75
1976	6251	72
1977	6254	69
1978	6257	66
1979	6260	63
1980	6263	60
1981	6266	56
1982	6269	53
1983	6272	50
1984	6275	47
1985	6278	44
1986	6282	41
1987	6285	37
1988	6288	34
1989	6291	31
1990	6294	28
1991	6297	25
1992	6300	22
1993	6303	18
1994	6307	15
1995	6310	12
1996	6313	9
1997	6316	6
1998	6320	3
1999	6323	0
