iter	Passed	Remaining
1603	1041099	257029
1604	1041777	256387
1605	1042445	255743
1606	1043113	255098
1607	1043767	254450
1608	1044421	253802
1609	1045047	253148
1610	1045720	252504
1611	1046352	251851
1612	1046984	251198
1613	1047621	250546
1614	1048289	249901
1615	1048976	249261
1616	1049611	248609
1617	1050262	247960
1618	1050896	247307
1619	1051547	246659
1620	1052181	246006
1621	1052836	245358
1622	1053497	244712
1623	1054165	244067
1624	1054842	243425
1625	1055510	242780
1626	1056133	242125
1627	1056762	241471
1628	1057432	240827
1629	1058074	240176
1630	1058742	239531
1631	1059408	238886
1632	1060077	238241
1633	1060738	237594
1634	1061405	236949
1635	1062045	236298
1636	1062714	235653
1637	1063354	235002
1638	1064023	234357
1639	1064709	233716
1640	1065355	233066
1641	1066018	232420
1642	1066668	231771
1643	1067298	231118
1644	1067934	230466
1645	1068593	229818
1646	1069230	229167
1647	1069879	228517
1648	1070535	227870
1649	1071173	227218
1650	1071803	226565
1651	1072428	225911
1652	1073072	225260
1653	1073737	224614
1654	1074361	223960
1655	1074989	223307
1656	1075628	222655
1657	1076264	222003
1658	1076946	221361
1659	1077571	220707
1660	1078212	220056
1661	1078836	219402
1662	1079514	218759
1663	1080149	218107
1664	1080772	217452
1665	1081419	216803
1666	1082054	216151
1667	1082696	215500
1668	1083334	214849
1669	1083981	214199
1670	1084625	213549
1671	1085297	212905
1672	1085926	212252
1673	1086581	211604
1674	1087246	210958
1675	1087893	210308
1676	1088571	209665
1677	1089235	209019
1678	1089915	208375
1679	1090595	207732
1680	1091248	207084
1681	1091890	206433
1682	1092559	205788
1683	1093182	205133
1684	1093807	204480
1685	1094447	203829
1686	1095068	203175
1687	1095729	202528
1688	1096367	201876
1689	1097039	201232
1690	1097711	200587
1691	1098333	199933
1692	1099007	199288
1693	1099659	198639
1694	1100290	197987
1695	1100974	197344
1696	1101628	196696
1697	1102266	196044
1698	1102892	195391
1699	1103527	194740
1700	1104151	194086
1701	1104785	193434
1702	1105462	192790
1703	1106121	192143
1704	1106780	191495
1705	1107411	190843
1706	1108069	190195
1707	1108724	189547
1708	1109343	188893
1709	1109963	188239
1710	1110613	187590
1711	1111240	186937
1712	1111867	186284
1713	1112532	185638
1714	1113188	184990
1715	1113818	184338
1716	1114489	183692
1717	1115156	183046
1718	1115816	182399
1719	1116476	181751
1720	1117161	181108
1721	1117815	180460
1722	1118457	179810
1723	1119083	179157
1724	1119742	178509
1725	1120378	177858
1726	1121024	177208
1727	1121647	176555
1728	1122309	175908
1729	1122931	175255
1730	1123612	174611
1731	1124231	173957
1732	1124876	173307
1733	1125555	172663
1734	1126188	172011
1735	1126852	171364
1736	1127515	170717
1737	1128178	170070
1738	1128819	169420
1739	1129452	168768
1740	1130106	168120
1741	1130764	167472
1742	1131414	166823
1743	1132037	166170
1744	1132687	165521
1745	1133347	164874
1746	1133964	164220
1747	1134623	163572
1748	1135266	162922
1749	1135950	162278
1750	1136627	161633
1751	1137289	160986
1752	1137953	160339
1753	1138573	159685
1754	1139250	159040
1755	1139937	158396
1756	1140602	157749
1757	1141233	157098
1758	1141896	156450
1759	1142525	155798
1760	1143200	155153
1761	1143862	154505
1762	1144506	153856
1763	1145147	153205
1764	1145808	152558
1765	1146475	151911
1766	1147149	151265
1767	1147810	150617
1768	1148467	149969
1769	1149097	149317
1770	1149751	148669
1771	1150412	148021
1772	1151050	147370
1773	1151696	146721
1774	1152345	146071
1775	1152979	145420
1776	1153642	144773
1777	1154306	144125
1778	1154956	143476
1779	1155597	142826
1780	1156257	142178
1781	1156913	141530
1782	1157550	140879
1783	1158226	140233
1784	1158881	139585
1785	1159534	138936
1786	1160202	138289
1787	1160857	137640
1788	1161482	136988
1789	1162166	136343
1790	1162836	135696
1791	1163483	135047
1792	1164101	134394
1793	1164738	133743
1794	1165400	133095
1795	1166085	132450
1796	1166706	131798
1797	1167355	131148
1798	1167990	130498
1799	1168631	129847
1800	1169299	129200
1801	1169968	128553
1802	1170600	127902
1803	1171253	127253
1804	1171888	126602
1805	1172570	125957
1806	1173214	125307
1807	1173851	124656
1808	1174510	124008
1809	1175196	123363
1810	1175849	122714
1811	1176476	122062
1812	1177130	121413
1813	1177760	120762
1814	1178431	120115
1815	1179059	119464
1816	1179701	118814
1817	1180330	118162
1818	1181020	117517
1819	1181687	116870
1820	1182336	116220
1821	1182998	115572
1822	1183637	114922
1823	1184260	114270
1824	1184884	113619
1825	1185527	112969
1826	1186178	112320
1827	1186828	111670
1828	1187479	111021
1829	1188099	110369
1830	1188717	109717
1831	1189342	109066
1832	1189990	108417
1833	1190671	107770
1834	1191297	107119
1835	1191951	106470
1836	1192630	105824
1837	1193304	105176
1838	1193939	104526
1839	1194563	103875
1840	1195218	103226
1841	1195888	102578
1842	1196563	101931
1843	1197229	101284
1844	1197855	100632
1845	1198543	99986
1846	1199187	99337
1847	1199839	98688
1848	1200502	98039
1849	1201133	97389
1850	1201806	96741
1851	1202452	96092
1852	1203130	95445
1853	1203791	94796
1854	1204422	94146
1855	1205046	93494
1856	1205665	92843
1857	1206280	92191
1858	1206901	91540
1859	1207552	90891
1860	1208203	90241
1861	1208866	89593
1862	1209524	88945
1863	1210180	88296
1864	1210803	87645
1865	1211465	86996
1866	1212105	86347
1867	1212786	85700
1868	1213428	85050
1869	1214055	84399
1870	1214737	83752
1871	1215366	83102
1872	1216013	82452
1873	1216673	81804
1874	1217319	81154
1875	1217963	80505
1876	1218598	79854
1877	1219222	79204
1878	1219847	78553
1879	1220475	77902
1880	1221114	77252
1881	1221801	76606
1882	1222431	75955
1883	1223088	75306
1884	1223757	74658
1885	1224391	74008
1886	1225073	73361
1887	1225719	72712
1888	1226354	72062
1889	1226976	71411
1890	1227608	70761
1891	1228269	70112
1892	1228892	69461
1893	1229541	68812
1894	1230211	68164
1895	1230850	67515
1896	1231486	66865
1897	1232116	66214
1898	1232739	65564
1899	1233381	64914
1900	1234032	64265
1901	1234691	63617
1902	1235327	62967
1903	1236006	62319
1904	1236683	61671
1905	1237373	61024
1906	1238024	60375
1907	1238706	59727
1908	1239366	59079
1909	1240026	58430
1910	1240691	57782
1911	1241348	57133
1912	1242014	56484
1913	1242674	55835
1914	1243318	55186
1915	1243966	54537
1916	1244639	53888
1917	1245280	53239
1918	1245963	52591
1919	1246641	51943
1920	1247264	51293
1921	1247901	50643
1922	1248523	49992
1923	1249153	49342
1924	1249809	48693
1925	1250474	48045
1926	1251129	47396
1927	1251791	46747
1928	1252432	46097
1929	1253067	45448
1930	1253735	44799
1931	1254384	44150
1932	1255015	43500
1933	1255714	42852
1934	1256364	42203
1935	1257002	41553
1936	1257632	40903
1937	1258256	40253
1938	1258898	39604
1939	1259547	38955
1940	1260207	38306
1941	1260836	37656
1942	1261522	37008
1943	1262150	36358
1944	1262788	35708
1945	1263447	35059
1946	1264124	34411
1947	1264788	33762
1948	1265434	33112
1949	1266077	32463
1950	1266705	31813
1951	1267327	31163
1952	1267988	30514
1953	1268619	29865
1954	1269253	29215
1955	1269917	28566
1956	1270552	27917
1957	1271181	27267
1958	1271855	26618
1959	1272485	25969
1960	1273108	25319
1961	1273730	24669
1962	1274395	24020
1963	1275039	23371
1964	1275704	22722
1965	1276321	22072
1966	1276956	21423
1967	1277607	20774
1968	1278261	20124
1969	1278880	19475
1970	1279522	18826
1971	1280163	18176
1972	1280784	17527
1973	1281458	16878
1974	1282094	16229
1975	1282754	15580
1976	1283437	14931
1977	1284111	14282
1978	1284734	13632
1979	1285375	12983
1980	1286020	12334
1981	1286653	11685
1982	1287280	11035
1983	1287959	10386
1984	1288582	9737
1985	1289250	9088
1986	1289877	8439
1987	1290515	7789
1988	1291174	7140
1989	1291806	6491
1990	1292468	5842
1991	1293132	5193
1992	1293788	4544
1993	1294420	3894
1994	1295068	3245
1995	1295741	2596
1996	1296404	1947
1997	1297073	1298
1998	1297731	649
1999	1298353	0
