iter	Passed	Remaining
1663	711535	143675
1664	711981	143251
1665	712400	142822
1666	712823	142393
1667	713268	141969
1668	713689	141540
1669	714129	141115
1670	714586	140693
1671	715031	140269
1672	715447	139839
1673	715900	139416
1674	716343	138992
1675	716770	138564
1676	717215	138139
1677	717634	137710
1678	718083	137287
1679	718502	136857
1680	718949	136433
1681	719400	136010
1682	719850	135586
1683	720300	135163
1684	720750	134739
1685	721204	134316
1686	721651	133892
1687	722070	133463
1688	722518	133039
1689	722949	132612
1690	723408	132189
1691	723838	131762
1692	724267	131334
1693	724715	130910
1694	725138	130482
1695	725565	130054
1696	726008	129629
1697	726430	129200
1698	726875	128775
1699	727290	128345
1700	727711	127916
1701	728161	127492
1702	728590	127064
1703	729043	126641
1704	729469	126213
1705	729900	125785
1706	730354	125362
1707	730771	124932
1708	731223	124509
1709	731645	124080
1710	732062	123650
1711	732509	123225
1712	732956	122801
1713	733391	122374
1714	733830	121948
1715	734249	121519
1716	734697	121094
1717	735148	120670
1718	735597	120246
1719	736013	119816
1720	736453	119390
1721	736893	118964
1722	737301	118533
1723	737745	118107
1724	738192	117682
1725	738621	117255
1726	739047	116826
1727	739454	116395
1728	739906	115971
1729	740347	115545
1730	740795	115120
1731	741238	114695
1732	741671	114267
1733	742092	113838
1734	742501	113407
1735	742933	112980
1736	743363	112552
1737	743786	112124
1738	744245	111701
1739	744660	111271
1740	745073	110840
1741	745508	110413
1742	745921	109983
1743	746348	109555
1744	746772	109127
1745	747200	108699
1746	747624	108270
1747	748053	107842
1748	748503	107418
1749	748923	106989
1750	749333	106558
1751	749738	106127
1752	750182	105701
1753	750605	105273
1754	751024	104843
1755	751489	104421
1756	751943	103996
1757	752396	103572
1758	752829	103144
1759	753285	102720
1760	753701	102291
1761	754156	101866
1762	754592	101439
1763	755040	101014
1764	755479	100587
1765	755898	100158
1766	756333	99731
1767	756789	99307
1768	757206	98877
1769	757633	98449
1770	758043	98019
1771	758468	97590
1772	758877	97160
1773	759296	96731
1774	759703	96300
1775	760133	95872
1776	760553	95443
1777	760999	95017
1778	761454	94593
1779	761883	94165
1780	762298	93735
1781	762714	93306
1782	763128	92876
1783	763562	92449
1784	764016	92024
1785	764451	91597
1786	764873	91168
1787	765325	90743
1788	765771	90317
1789	766194	89888
1790	766634	89462
1791	767062	89034
1792	767504	88607
1793	767940	88180
1794	768348	87750
1795	768792	87323
1796	769197	86893
1797	769601	86462
1798	770014	86032
1799	770452	85605
1800	770901	85180
1801	771333	84752
1802	771758	84324
1803	772185	83895
1804	772605	83467
1805	773021	83037
1806	773469	82611
1807	773921	82186
1808	774330	81756
1809	774775	81329
1810	775192	80900
1811	775633	80474
1812	776085	80048
1813	776520	79621
1814	776932	79191
1815	777342	78761
1816	777775	78334
1817	778177	77903
1818	778603	77475
1819	779039	77047
1820	779483	76621
1821	779924	76194
1822	780335	75764
1823	780780	75338
1824	781201	74909
1825	781644	74483
1826	782096	74057
1827	782500	73626
1828	782932	73199
1829	783342	72769
1830	783780	72342
1831	784198	71913
1832	784624	71485
1833	785056	71057
1834	785465	70627
1835	785902	70200
1836	786312	69770
1837	786723	69341
1838	787123	68910
1839	787537	68481
1840	787961	68053
1841	788385	67624
1842	788804	67196
1843	789238	66768
1844	789655	66339
1845	790080	65911
1846	790499	65482
1847	790920	65054
1848	791332	64624
1849	791748	64195
1850	792173	63767
1851	792588	63338
1852	793028	62911
1853	793441	62482
1854	793859	62053
1855	794312	61627
1856	794721	61198
1857	795138	60769
1858	795570	60341
1859	796004	59914
1860	796432	59486
1861	796842	59057
1862	797253	58627
1863	797673	58199
1864	798088	57770
1865	798497	57341
1866	798925	56913
1867	799333	56483
1868	799738	56054
1869	800174	55627
1870	800595	55198
1871	801011	54770
1872	801445	54342
1873	801874	53914
1874	802317	53487
1875	802746	53060
1876	803150	52630
1877	803594	52203
1878	804014	51775
1879	804435	51346
1880	804878	50920
1881	805292	50491
1882	805744	50064
1883	806187	49637
1884	806599	49208
1885	807054	48782
1886	807487	48355
1887	807902	47926
1888	808304	47497
1889	808706	47067
1890	809119	46638
1891	809548	46211
1892	810001	45784
1893	810437	45357
1894	810858	44928
1895	811294	44501
1896	811734	44074
1897	812148	43645
1898	812562	43216
1899	812973	42788
1900	813383	42359
1901	813827	41932
1902	814261	41504
1903	814683	41076
1904	815097	40647
1905	815525	40220
1906	815952	39792
1907	816364	39363
1908	816775	38934
1909	817198	38506
1910	817639	38079
1911	818071	37651
1912	818523	37225
1913	818939	36796
1914	819373	36369
1915	819827	35942
1916	820272	35515
1917	820724	35088
1918	821144	34660
1919	821595	34233
1920	822020	33805
1921	822462	33377
1922	822875	32949
1923	823329	32522
1924	823744	32093
1925	824171	31665
1926	824577	31237
1927	824983	30808
1928	825438	30381
1929	825859	29953
1930	826305	29526
1931	826732	29098
1932	827141	28669
1933	827585	28242
1934	828034	27815
1935	828471	27387
1936	828876	26958
1937	829289	26530
1938	829727	26102
1939	830137	25674
1940	830543	25245
1941	830977	24818
1942	831416	24390
1943	831844	23962
1944	832283	23535
1945	832698	23106
1946	833107	22678
1947	833516	22249
1948	833962	21822
1949	834389	21394
1950	834812	20966
1951	835270	20539
1952	835729	20112
1953	836167	19684
1954	836590	19256
1955	837022	18828
1956	837463	18401
1957	837882	17972
1958	838302	17544
1959	838717	17116
1960	839164	16689
1961	839599	16261
1962	840053	15833
1963	840465	15405
1964	840905	14977
1965	841359	14550
1966	841800	14122
1967	842210	13694
1968	842649	13266
1969	843085	12838
1970	843526	12411
1971	843942	11982
1972	844350	11554
1973	844780	11126
1974	845186	10698
1975	845634	10270
1976	846047	9842
1977	846486	9414
1978	846927	8987
1979	847334	8558
1980	847759	8130
1981	848200	7703
1982	848639	7275
1983	849086	6847
1984	849503	6419
1985	849914	5991
1986	850352	5563
1987	850774	5135
1988	851224	4707
1989	851654	4279
1990	852076	3851
1991	852503	3423
1992	852920	2995
1993	853363	2567
1994	853795	2139
1995	854218	1711
1996	854644	1283
1997	855079	855
1998	855527	427
1999	855943	0
